Sold-to party,Purchase order date,Sale Amount,Product Name/ID
1015418,10/28/2019,377282.51,16179
1026284,10/21/2019,221.47,207326-02
1015418,10/28/2019,377282.51,16179
1015741,10/21/2019,893.36,201859-01
1012025,10/21/2019,99106.8,2200-48600-019
1015418,10/28/2019,377282.51,10094
1012025,10/21/2019,99106.8,2200-48600-019
1015418,10/28/2019,377282.51,10094
1015745,10/21/2019,15.08,293650J
1021843,10/21/2019,53.6,207586-01
1021258,10/21/2019,92.49,206110-101
1016362,10/22/2019,2753.85,239377J
1020673,10/21/2019,734.24,2200-66070-019
1021951,NULL,8204.67,16179
1021190,10/18/2019,799.7,2200-66070-019
1015822,10/21/2019,96.01,211996-02
1021951,NULL,8204.67,10930A
1021190,10/18/2019,1599.4,2200-66070-019
1007429,10/22/2019,250.99,2200-48450-019
1021951,NULL,8204.67,10945
1017260,10/21/2019,14475.2,16535
1017260,10/21/2019,14475.2,16533
1007429,10/23/2019,221.47,2200-48450-025
1021951,NULL,8204.67,10945
1022338,10/21/2019,3933.86,16423
1007429,10/23/2019,221.47,2200-48450-025
1017437,10/22/2019,2755.6,10033
1017437,10/22/2019,2755.6,10033
1019337,10/22/2019,20.76,209745-101
1021951,NULL,8204.67,10951
1022338,10/21/2019,3933.86,17131
1040425,10/22/2019,18805.62,203512851
1017437,10/22/2019,2755.6,10033
1040425,10/22/2019,18805.62,20351063
1021951,NULL,8204.67,17401
1012813,10/21/2019,13452.99,23844-00-00R^220
1040425,10/22/2019,18805.62,20350244
1015745,10/21/2019,4.08,291920J
1015745,10/21/2019,4.08,291926
1040425,10/22/2019,18805.62,20952062
1019477,10/21/2019,185.3,2200-48450-019
1016145,10/21/2019,27983.9,302234
1040425,10/22/2019,18805.62,20952065
1016145,10/21/2019,27983.9,307098
1016145,10/21/2019,27983.9,250953
1016604,10/22/2019,271.56,14201-43
1016145,10/21/2019,27983.9,302279
1019477,10/21/2019,185.3,2200-17680-001
1040425,10/22/2019,18805.62,203512881
1016145,10/21/2019,27983.9,302235
1016145,10/21/2019,27983.9,302275
1016145,10/21/2019,27983.9,302254
1019794,10/21/2019,624,198427
1040425,10/22/2019,18805.62,20329321
1016145,10/21/2019,27983.9,249965
1016145,10/21/2019,27983.9,302258
1037279,10/21/2019,295.2,271629
1040425,10/22/2019,18805.62,20350820
1017922,10/21/2019,440.25,271632
1016145,10/21/2019,27983.9,207325
1040425,10/22/2019,18805.62,20329323
1016145,10/21/2019,27983.9,300717
1016145,10/21/2019,27983.9,302257
1031362,10/22/2019,4124.4,02300GS11007
1037222,10/22/2019,1767.38,16534
1017922,10/21/2019,440.25,271634
1037222,10/22/2019,1767.38,10033
1016145,10/21/2019,27983.9,284960
1020399,10/21/2019,1374.28,202581-01
1016145,10/21/2019,27983.9,250959
1016145,10/21/2019,27983.9,302271
1029995,10/22/2019,467.04,02300GS11007
1016145,10/21/2019,27983.9,284959
1016145,10/21/2019,27983.9,207373
1038438,10/21/2019,97.8,202967
1016145,10/21/2019,27983.9,249958
1016145,10/21/2019,27983.9,302290
1029982,10/22/2019,1386.6,105912-007
1018058,10/21/2019,307.44,271629
1017608,10/21/2019,99.69,27190-01
1022358,10/21/2019,1931.7,204880-01
1019794,10/22/2019,14040.19,238267J
1025845,10/21/2019,2429.62,16804
1018058,10/21/2019,307.44,271629
1019794,10/22/2019,21954.42,293650J
1025845,10/21/2019,2429.62,16807
1037279,10/21/2019,888.4,10033
1019337,10/22/2019,37.52,209745-101
1019794,10/22/2019,14040.19,257122J
1022432,10/21/2019,1543.56,16565
1019794,10/22/2019,14040.19,238305
1021367,10/21/2019,88.7,10033
1019794,10/22/2019,14040.19,238269
1020996,10/22/2019,569.98,262690
1017416,10/22/2019,39695,2200-21540-001
1017260,10/21/2019,8229.94,16531
1019794,10/22/2019,14040.19,252565
1021447,10/21/2019,1023.28,201081-01
1017260,10/21/2019,8229.94,16542
1019794,10/22/2019,14040.19,257059J
1017260,10/21/2019,8229.94,16521
1018204,10/22/2019,32.09,275618
1017260,10/21/2019,8229.94,16533
1017260,10/21/2019,8229.94,16538
1040586,10/22/2019,1311.06,20350820
1020110,10/22/2019,36.74,209747-101
1017722,10/22/2019,175,209745-101
1021776,10/21/2019,1028.56,249513
1019794,10/22/2019,14040.19,232735
1021214,10/22/2019,11023.28,10302
1019794,10/22/2019,14040.19,251458
1020777,10/22/2019,162.73,208769-01
1021776,10/21/2019,1028.56,239845
1019794,10/22/2019,14040.19,232723J
1021214,10/22/2019,11023.28,17405
1021776,10/21/2019,1028.56,241741
1040074,10/22/2019,24850,207326-02
1024677,10/22/2019,4886.24,10G-SFP-SR-8
1042751,10/22/2019,5825.33,10945
1019794,10/22/2019,14040.19,238303J
1021776,10/21/2019,1028.56,253606
1042751,10/22/2019,5825.33,10925
1019794,10/22/2019,14040.19,257870
1040531,10/22/2019,1467.6,20952003
1042751,10/22/2019,5825.33,10946
1037222,10/22/2019,388.73,230176
1021776,10/21/2019,1028.56,242237
1042751,10/22/2019,5825.33,10941
1019794,10/22/2019,14040.19,257870
1042751,10/22/2019,5825.33,10094
1015609,NULL,56911.1,16173
1019794,10/22/2019,14040.19,252217
1042751,10/22/2019,5825.33,16704
1007429,10/24/2019,1332.77,2200-66070-001
1021658,10/22/2019,158.85,275659
1007429,10/24/2019,1332.77,2200-66070-001
1015609,NULL,56911.1,10311
1019794,10/22/2019,14040.19,252217
1016479,10/22/2019,1342.99,284955J
1007429,10/24/2019,1600.02,2200-48500-025
1019794,10/22/2019,14040.19,237564
1007429,10/24/2019,1600.02,2200-48500-025
1015609,NULL,56911.1,10094
1007429,10/24/2019,1600.02,2200-48300-025
1019794,10/22/2019,14040.19,237562J
1007429,10/24/2019,1600.02,2200-48300-025
1016479,10/22/2019,1342.99,293108J
1015609,NULL,56911.1,16175
1016387,10/22/2019,494.34,275659
1021190,10/23/2019,2929.08,2200-48600-019
1019337,10/22/2019,20.76,209745-101
1015609,NULL,56911.1,10951
1016479,10/22/2019,1342.99,293114
1020138,10/22/2019,730.94,202578-01
1015609,NULL,56911.1,10945
1020138,10/22/2019,730.94,202578-01
1016479,10/22/2019,1342.99,284956
1021190,10/23/2019,2929.08,2200-48600-019
1021388,10/22/2019,13158,16534
1021214,10/22/2019,11003,10951
1016998,10/23/2019,1188.74,185579
1021388,10/22/2019,13158,17404
1021214,10/22/2019,11003,16704
1011983,10/23/2019,1688.5,185446
1021388,10/22/2019,13158,16530
1017244,10/22/2019,15699.26,10033
1011983,10/23/2019,1688.5,185446
1021258,10/21/2019,92.49,206110-101
1011983,10/23/2019,1688.5,185579
1021214,10/22/2019,11003,16106
1011983,10/23/2019,1688.5,271629
1022385,10/23/2019,1914.35,16538
1021214,10/22/2019,11003,16713
1021188,10/23/2019,638.5,210900-01
1021214,10/22/2019,11003,10945
1016074,10/23/2019,36.45,2457-23216-001
1007429,10/22/2019,250.99,2200-48450-019
1019165,NULL,10646.16,10945
1005351,10/22/2019,4099.18,14749-M1-23
1015489,10/22/2019,1650.15,16570
1019165,NULL,10646.16,16705
1005351,10/22/2019,4099.18,17737-M1-23
1021190,10/23/2019,74.88,229444
1019165,NULL,10646.16,10933
1020737,10/21/2019,5579.4,292613
1021367,10/23/2019,1970.51,16535
1020737,10/21/2019,5579.4,291926
1021367,10/23/2019,1970.51,10051H
1020737,10/21/2019,5579.4,292606J
1026284,10/23/2019,221.47,207326-02
1014151,10/23/2019,38384052,WGGS-JUN-SR-V-SVC-COR-SRX650
1020737,10/21/2019,5579.4,291920J
1039952,10/23/2019,6726.48,20351063
1014151,10/23/2019,38384052,WGGS-JUN-SR-V-SVC-COR-NSM-A2-BSE
1027686,10/22/2019,7930,201852-02
1039952,10/23/2019,6726.48,203512851
1014151,10/23/2019,38384052,WGEM-JUN-SRH-V-SVC-CP-EX2200-24T
1037091,10/22/2019,945.23,WGGS-JUN-AOH-SVC-RTF-SRX300JB
1024396,10/22/2019,2018.54,206110-101
1014151,10/23/2019,38384052,WGEM-JUN-SRH-V-SVC-CP-EX2200-24T
1024396,10/22/2019,2018.54,202581-01
1024396,10/22/2019,2018.54,202652-02
1014151,10/23/2019,38384052,WGEM-JUN-SRH-V-SVC-CP-EX2200-24T
1039952,10/23/2019,6726.48,203504351
1024396,10/22/2019,2018.54,209747-101
1014151,10/23/2019,38384052,WGEM-JUN-SR-V-SVC-COR-NSM-A2-BSE
1039952,10/22/2019,7244.19,20350853
1024396,10/22/2019,655.11,202652-04
1023351,10/23/2019,11020.4,207576-01
1023351,10/23/2019,11020.4,208769-01
1024396,10/22/2019,655.11,207586-01
1019794,10/23/2019,9.02,238496J
1039952,10/23/2019,6726.48,20351489
1019794,10/23/2019,9.02,262690
1023289,10/22/2019,2630.2,2200-48500-019
1039952,10/22/2019,7244.19,20351009
1035411,10/23/2019,1389.96,02-SSC-1815
1016293,10/23/2019,2716.25,185446
1016293,10/23/2019,2716.25,185446
1031362,10/22/2019,2474.64,02300GS11007
1016293,10/23/2019,2716.25,185446
1039952,10/23/2019,6726.48,20350247
1016293,10/23/2019,2716.25,185446
1016293,10/23/2019,2716.25,185446
1016293,10/23/2019,2716.25,185446
1016293,10/23/2019,2716.25,185446
1016293,10/23/2019,2716.25,185446
1021120,10/22/2019,8254.88,2200-40450-025
1016293,10/23/2019,2716.25,185446
1016293,10/23/2019,2716.25,271629
1039952,10/22/2019,7244.19,20952076
1016293,10/23/2019,2716.25,271629
1021120,10/22/2019,8254.88,2200-48350-025
1016293,10/23/2019,2716.25,271629
1016293,10/23/2019,2716.25,271629
1039952,10/23/2019,6726.48,20351009
1016293,10/23/2019,2716.25,271629
1016293,10/23/2019,2716.25,185579
1016293,10/23/2019,2716.25,185579
1016293,10/23/2019,2716.25,185579
1021120,10/22/2019,8254.88,2200-48300-025
1016293,10/23/2019,2716.25,185579
1016293,10/23/2019,2716.25,185579
1039952,10/22/2019,7244.19,20952065
1016293,10/23/2019,2716.25,185579
1019794,10/22/2019,539.9,207586-01
1016293,10/23/2019,2716.25,182448
1016293,10/23/2019,2716.25,182448
1017416,10/22/2019,447.75,2409-820-204
1016293,10/23/2019,2716.25,182448
1016293,10/23/2019,2716.25,271631
1022358,10/23/2019,238.1,2200-48560-102
1039952,10/23/2019,6726.48,20350244
1019337,10/22/2019,20.76,209745-101
1039952,10/22/2019,7244.19,20350865
1022046,10/23/2019,552.57,2457-29051-001
1029851,10/22/2019,79025.31,232257
1039952,10/23/2019,6726.48,20329321
1020659,10/23/2019,219.56,2200-30900-025
1029851,10/22/2019,79025.31,262710
1019337,10/23/2019,49,201500-02
1039952,10/22/2019,7244.19,20952078
1029851,10/22/2019,79025.31,185446
1040584,10/23/2019,335.52,20952005
1021190,10/22/2019,11995.5,2200-66070-019
1039952,10/23/2019,6726.48,20350436
1021887,10/23/2019,3782.53,31019
1020704,10/22/2019,1060,207576-01
1039952,10/22/2019,7244.19,20351211
1039216,10/22/2019,857.51,202652-01
1021887,10/23/2019,3782.53,30711
1037222,10/22/2019,4006.4,257059
1037222,10/22/2019,4006.4,288985
1039952,10/23/2019,6726.48,20351211
1037222,10/22/2019,4006.4,252565
1037222,10/22/2019,4006.4,288973
1007429,10/24/2019,266.67,2200-48500-025
1007429,10/24/2019,266.67,2200-48500-025
1021777,10/23/2019,33.73,275618
1039952,10/22/2019,7244.19,20350857
1016149,10/23/2019,6859.35,WGEM-PLC-4870-85310-362
1016149,10/23/2019,6859.35,WGEM-PLC-4870-85480-362
1016149,10/23/2019,6859.35,WGGS-PLC-4870-85480-362
1016149,10/23/2019,6859.35,2200-66070-019
1039952,10/23/2019,6726.48,20952078
1037279,10/23/2019,13842.88,10094
1039552,10/22/2019,20.25,209745-101
1015836,10/23/2019,94.64,14401-03
1039952,10/22/2019,7244.19,20350841
1026585,10/23/2019,2181.18,2200-65790-001
1039952,10/23/2019,6726.48,20952156
1028313,10/23/2019,1126.86,271629
1026585,10/23/2019,2181.18,2200-66070-019
1010753,10/23/2019,15346800,WGEM-JUN-SR-SVC-SUP-SRX320JSB
1039952,10/22/2019,7244.19,20351207
1028313,10/23/2019,1126.86,271631
1010753,10/23/2019,15346800,WGGS-JUN-SR-SVC-SUP-SRX320JSB
1039952,10/23/2019,6726.48,20350236
1010753,10/23/2019,15346800,WGGS-JUN-SRH-SVC-ND-SRX320HW
1028313,10/23/2019,1126.86,283295
1028313,10/23/2019,1126.86,283289
1037279,10/23/2019,1362.6,2406-720-209
1039952,10/22/2019,7244.19,20952005
1039952,10/23/2019,6726.48,20329320
1020874,10/24/2019,545.06,232253
1019337,10/24/2019,194.54,202652-02
1039952,10/22/2019,7244.19,203504351
1021367,10/24/2019,858.96,16571
1037222,10/24/2019,7216.84,293654
1039952,10/23/2019,71.04,20952065
1037222,10/24/2019,7216.84,293648J
1037222,10/24/2019,7216.84,293648J
1037222,10/24/2019,7216.84,293648J
1037222,10/24/2019,7216.84,293654
1039952,10/23/2019,6726.48,20351207
1037222,10/24/2019,7216.84,293654
1039952,10/22/2019,7244.19,20351063
1016322,10/24/2019,1014.17,185446
1016322,10/24/2019,1014.17,185446
1039952,10/23/2019,71.04,20952005
1016322,10/24/2019,1014.17,185579
1040746,10/23/2019,3452,2200-15600-001
1039952,10/23/2019,6726.48,20350090
1040700,10/24/2019,665.68,203512851
1039952,10/22/2019,7244.19,20260512
1040746,10/23/2019,3452,2200-15600-001
1039952,10/23/2019,6726.48,20350820
1016149,10/23/2019,6089.52,2200-66070-019
1021190,10/23/2019,4293.3,2200-48600-019
1040700,10/24/2019,665.68,20329321
1016149,10/23/2019,6089.52,WGEM-PLC-4870-85460-362
1016149,10/23/2019,6089.52,2457-20202-003
1016149,10/23/2019,6089.52,2215-69791-101
1040700,10/24/2019,665.68,20350436
1021190,10/23/2019,4293.3,2200-48600-019
1039952,10/22/2019,7244.19,20952075
1015609,10/23/2019,177,2200-40450-019
1040700,10/24/2019,665.68,20350820
1040700,10/24/2019,665.68,20350090
1039952,10/22/2019,7244.19,20351354
1040700,10/24/2019,665.68,20350804
1017693,10/22/2019,1944.48,2200-40000-001
1015836,10/23/2019,122.08,2303-820-104
1040075,10/23/2019,91.17,275611
1017693,10/22/2019,1944.48,2200-66070-001
1018589,10/23/2019,1502.89,10305
1016602,10/24/2019,1956.78,10033
1039909,10/10/2019,0,2200-40450-019
1017437,10/22/2019,837.88,10033
1040746,10/23/2019,3567,2200-49530-122
1021123,10/23/2019,99.23,2309-820-104
1015609,10/22/2019,19782.32,10951
1016602,10/24/2019,1956.78,16535
1026284,10/23/2019,221.47,207326-02
1015609,10/22/2019,19782.32,10945
1005351,10/24/2019,37505,15026-M1322
1022828,10/23/2019,8901.27,31013
1015609,10/22/2019,19782.32,16175
1021190,10/23/2019,76.14,206110-101
1015718,10/23/2019,74163.12,293636
1037687,10/23/2019,6624.82,20350820
1037687,10/23/2019,6624.82,20952005
1015609,10/22/2019,19782.32,16173
1037687,10/23/2019,6624.82,20351207
1015718,10/23/2019,74163.12,293630
1019337,10/23/2019,20.76,209745-101
1015609,10/22/2019,19782.32,10311
1019337,10/23/2019,46.54,207576-01
1015718,10/23/2019,74163.12,293672
1015609,10/22/2019,19782.32,10094
1017416,10/22/2019,71.1,260-09
1015718,10/23/2019,74163.12,292592
1022059,10/23/2019,36.74,209751-101
1022640,10/22/2019,18038.22,10312
1015718,10/23/2019,74163.12,293666
1015718,10/23/2019,1524.64,271632
1022640,10/22/2019,18038.22,10945
1015718,10/23/2019,74163.12,292585
1022640,10/22/2019,18038.22,10951
1040694,10/23/2019,10400.54,20350247
1015718,10/23/2019,1784.28,271634
1040694,10/23/2019,10400.54,203504351
1040694,10/23/2019,10400.54,20329323
1022640,10/22/2019,18038.22,16179
1021258,10/23/2019,36.74,209747-101
1021007,10/23/2019,84490.33,10302
1037091,10/24/2019,764.75,WGEM-JUN-SVC-SUP-SRX300JSB
1022640,10/22/2019,18038.22,10094
1037091,10/24/2019,764.75,WGGS-JUN-AOH-SVC-RTF-SRX300HW
1021007,10/23/2019,84490.33,10094
1037091,10/24/2019,764.75,WGEM-JUN-AOH-SVC-RTF-SRX300HW
1037091,10/24/2019,764.75,WGGS-JUN-AOH-SVC-RTF-SSG5
1039952,10/22/2019,209.2,20952078
1021007,10/23/2019,84490.33,10305
1037091,10/24/2019,764.75,WGGS-JUN-SVC-SUP-SRX300JSB
1017722,10/22/2019,37.18,209745-101
1020436,10/23/2019,854.13,16531
1021658,10/22/2019,597.89,275618
1021007,10/23/2019,84490.33,10304
1021658,10/22/2019,597.89,275659
1021007,10/23/2019,84490.33,10301
1022432,10/23/2019,578.02,30516
1021951,10/22/2019,5687.1,16179
1021007,10/23/2019,84490.33,10301
1022432,10/23/2019,578.02,31029
1021951,10/22/2019,5687.1,10930A
1021007,10/23/2019,84490.33,16542
1040817,10/24/2019,524.2,291736
1021951,10/22/2019,5687.1,10945
1021007,10/23/2019,84490.33,16535
1020436,10/23/2019,1708.26,16531
1040817,10/24/2019,524.2,291729
1021951,10/22/2019,5687.1,10945
1007429,10/24/2019,235.34,2200-48450-019
1005351,10/24/2019,4102.42,15045-M1322
1021951,10/22/2019,5687.1,10945
1005316,10/24/2019,1122.31,271608
1005351,10/24/2019,4102.42,16053-M1322
1021951,10/22/2019,5687.1,17401
1024396,10/22/2019,4573,207326-02
1024396,10/22/2019,4573,209745-101
1005316,10/24/2019,1122.31,266111
1024396,10/22/2019,4573,202652-02
1005351,10/24/2019,4102.42,16056-M1322
1024396,10/22/2019,4573,208769-01
1024396,10/22/2019,4573,211996-02
1024396,10/22/2019,4573,206110-101
1005316,10/24/2019,1122.31,266111
1024396,10/22/2019,4573,209749-101
1005316,10/24/2019,801.65,271610
1031332,10/22/2019,12150,209745-101
1016145,10/22/2019,332.63,283289
1022483,10/22/2019,957.2,14101-46
1005316,10/24/2019,1122.31,271608
1022483,10/22/2019,957.2,14201-43
1019337,10/22/2019,46.54,207576-01
1016322,10/24/2019,1299.06,271632
1024396,10/24/2019,4983.74,207326-02
1021190,10/18/2019,8796.7,2200-66070-019
1005316,10/24/2019,801.65,185579
1024396,10/24/2019,4983.74,209745-101
1024396,10/24/2019,4983.74,202652-02
1021190,10/18/2019,8796.7,2200-66070-019
1024396,10/24/2019,4983.74,209748-101
1024396,10/24/2019,4983.74,207576-01
1021190,10/22/2019,4798.2,2200-66070-019
1024396,10/24/2019,4983.74,211710-01
1005316,10/24/2019,1121.99,271608
1024396,10/24/2019,4983.74,211317-01
1019337,10/22/2019,20.76,209745-101
1024396,10/24/2019,4983.74,210902-01
1005316,10/24/2019,1121.99,266111
1024396,10/24/2019,4983.74,208748-01
1018589,10/22/2019,4939.68,16533
1024396,10/24/2019,4983.74,202652-04
1024396,10/24/2019,4983.74,204880-01
1038309,10/24/2019,3344.86,271611
1024396,10/24/2019,4983.74,209749-101
1040746,10/22/2019,2181,2200-66070-001
1024396,10/24/2019,4983.74,211709-01
1039552,10/24/2019,95.43,207576-01
1024396,10/24/2019,4983.74,207586-01
1024396,10/24/2019,4983.74,211716-01
1024396,10/24/2019,4983.74,208769-02
1015964,10/23/2019,1848.92,275672
1024396,10/24/2019,4983.74,211996-01
1007429,10/25/2019,239.65,2200-46350-025
1039552,10/22/2019,254.35,1519-0154
1007429,10/25/2019,239.65,2200-46350-025
1006885,10/24/2019,21.75,293632J
1019337,10/22/2019,20.76,209745-101
1006885,10/24/2019,21.75,293638
1006885,10/24/2019,21.75,232253
1020984,10/22/2019,4036.82,10930A
1040817,10/24/2019,523.7,291736
1040817,10/24/2019,523.7,291729
1020984,10/22/2019,4036.82,10945
1021104,10/24/2019,239.27,207325-12
1020984,10/22/2019,4036.82,16106
1020984,10/22/2019,4036.82,16713
1020984,10/22/2019,4036.82,16702
1019794,10/22/2019,1083.79,257120J
1019794,10/22/2019,1083.79,239095
1019794,10/22/2019,1083.79,257020J
1020984,10/24/2019,3124.08,10034
1019794,10/22/2019,1083.79,237785J
1019794,10/22/2019,1083.79,237815J
1019794,10/22/2019,1083.79,253614
1037279,10/22/2019,1268.2,241843
1037279,10/22/2019,1268.2,230024J
1037279,10/22/2019,1268.2,240500
1037279,10/22/2019,1268.2,238951J
1037279,10/22/2019,1268.2,238951J
1016952,10/22/2019,925.46,10094
1020436,10/22/2019,2519.75,10946
1020436,10/22/2019,2519.75,10943
1005351,10/23/2019,92300,15026-M2030
1005351,10/23/2019,92300,15026-M2031
1021188,10/23/2019,39.5,14201-36
1021188,10/23/2019,996.94,2200-66070-019
1019337,10/23/2019,20.76,209745-101
1026585,10/23/2019,1722.36,2200-66070-019
1019337,10/23/2019,14.53,28959-01
1007429,10/24/2019,6901.93,2200-46350-025
1007429,10/24/2019,6901.93,2200-46350-025
1007429,10/24/2019,6901.93,2200-15600-001
1007429,10/24/2019,6901.93,2200-15600-001
1007429,10/24/2019,6901.93,2200-15600-001
1007429,10/24/2019,6901.93,2200-48450-025
1007429,10/24/2019,6901.93,2200-48450-025
1017260,10/23/2019,3050.46,16531
1019337,10/23/2019,46.54,207576-01
1021887,10/23/2019,1764.72,30513
1021887,10/23/2019,1764.72,31013
1021658,10/23/2019,181.48,275618
1021658,10/23/2019,181.48,275619
1021259,10/23/2019,36.27,209746-101
1021951,10/23/2019,21028.78,16790
1021951,10/23/2019,21028.78,17115^007
1021951,10/23/2019,21028.78,16535
1021951,10/23/2019,21028.78,16542
1021951,10/23/2019,21028.78,10960
1021951,10/23/2019,21028.78,10411
1019337,10/23/2019,20.76,209745-101
1040075,10/23/2019,339.16,275624
1018589,10/23/2019,633.12,10305
1018589,10/23/2019,633.12,10305
1022139,10/23/2019,79.86,206110-101
1038438,10/23/2019,65.2,202967
1016047,10/23/2019,33574.28,16777
1016047,10/23/2019,33574.28,17115^007
1016047,10/23/2019,33574.28,16790
1016047,10/23/2019,33574.28,10960
1016047,10/23/2019,33574.28,10410
1025595,10/23/2019,2503.56,202580-01
1016010,10/23/2019,1324.66,209744-101
1042448,10/23/2019,931.89,20350436
1042448,10/23/2019,931.89,20329239
1042448,10/23/2019,931.89,20952005
1005351,10/24/2019,2024.5,17904-M1322
1005351,10/24/2019,2024.5,14568-M1322
1005351,10/24/2019,2024.5,14568-M1322
1024661,10/23/2019,486.4,209745-101
1006408,10/24/2019,644.8,271611
1021367,10/24/2019,11979.29,10945
1021367,10/24/2019,11979.29,10951
1021367,10/24/2019,11979.29,10033
1021367,10/24/2019,11979.29,10094
1021367,10/24/2019,11979.29,16175
1021367,10/24/2019,11979.29,16535
1034100,10/24/2019,36995.06,1559-0159
1034100,10/24/2019,36995.06,2393-823-109
1034100,10/24/2019,36995.06,1553-0159
1034100,10/24/2019,36995.06,2126-82-04
1034100,10/24/2019,36995.06,14201-32
1034100,10/24/2019,36995.06,1000-04
1034100,10/24/2019,36995.06,14101-34
1023321,10/24/2019,797.26,30314
1020737,10/24/2019,3501.52,293674
1020737,10/24/2019,3501.52,293674
1020737,10/24/2019,3501.52,293674
1020737,10/24/2019,3501.52,295227J
1020737,10/24/2019,3501.52,293638
1020737,10/24/2019,3501.52,293638
1020737,10/24/2019,3501.52,293632J
1020737,10/24/2019,3501.52,293632J
1020737,10/24/2019,3501.52,293638
1020737,10/24/2019,3501.52,293638
1020737,10/24/2019,3501.52,293632J
1020737,10/24/2019,3501.52,293632J
1020737,10/24/2019,3501.52,293668J
1020737,10/24/2019,3501.52,293668J
1020737,10/24/2019,3501.52,293668J
1020737,10/24/2019,3501.52,295233
1006795,10/24/2019,40037,15216-ATT-LC-5=
1020984,10/24/2019,1240900.88,10941
1020984,10/24/2019,1240900.88,10941
1020984,10/24/2019,1240900.88,10941
1020984,10/24/2019,1240900.88,10941
1020984,10/24/2019,1240900.88,10941
1020984,10/24/2019,1240900.88,10941
1020984,10/24/2019,1240900.88,10941
1020984,10/24/2019,1240900.88,10941
1020984,10/24/2019,1240900.88,10941
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10945
1020984,10/24/2019,1240900.88,10945
1020984,10/24/2019,1240900.88,10945
1020984,10/24/2019,1240900.88,10945
1020984,10/24/2019,1240900.88,10945
1020984,10/24/2019,1240900.88,10945
1020984,10/24/2019,1240900.88,10945
1020984,10/24/2019,1240900.88,10945
1020984,10/24/2019,1240900.88,10945
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10411
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10096
1020984,10/24/2019,1240900.88,10312
1020984,10/24/2019,1240900.88,10312
1020984,10/24/2019,1240900.88,10312
1020984,10/24/2019,1240900.88,16179
1020984,10/24/2019,1240900.88,16179
1020984,10/24/2019,1240900.88,16179
1020984,10/24/2019,1240900.88,16179
1020984,10/24/2019,1240900.88,16179
1020984,10/24/2019,1240900.88,16179
1020984,10/24/2019,1240900.88,30522
1020984,10/24/2019,1240900.88,30522
1020984,10/24/2019,1240900.88,16179
1020984,10/24/2019,1240900.88,16179
1020984,10/24/2019,1240900.88,16179
1020984,10/24/2019,1240900.88,10311
1020984,10/24/2019,1240900.88,10311
1020984,10/24/2019,1240900.88,10311
1020984,10/24/2019,1240900.88,10311
1020984,10/24/2019,1240900.88,10311
1020984,10/24/2019,1240900.88,10311
1020984,10/24/2019,1240900.88,30138
1020984,10/24/2019,1240900.88,10034
1020984,10/24/2019,1240900.88,10034
1020984,10/24/2019,1240900.88,10034
1020984,10/24/2019,1240900.88,10034
1020984,10/24/2019,1240900.88,10034
1020984,10/24/2019,1240900.88,10034
1020984,10/24/2019,1240900.88,31026
